tweet_id,favorite_count,retweet_count,user_id,user_screen_name
878604707211726852,105,42,4196983835,dog_rates
878404777348136964,105,42,4196983835,dog_rates
878316110768087041,105,42,4196983835,dog_rates
878281511006478336,105,42,4196983835,dog_rates
878057613040115712,105,42,4196983835,dog_rates
877736472329191424,105,42,4196983835,dog_rates
877611172832227328,105,42,4196983835,dog_rates
877556246731214848,105,42,4196983835,dog_rates
877316821321428993,105,42,4196983835,dog_rates
877201837425926144,105,42,4196983835,dog_rates
876838120628539392,105,42,4196983835,dog_rates
876537666061221889,105,42,4196983835,dog_rates
876484053909872640,105,42,4196983835,dog_rates
876120275196170240,105,42,4196983835,dog_rates
875747767867523072,105,42,4196983835,dog_rates
875144289856114688,105,42,4196983835,dog_rates
875097192612077568,105,42,4196983835,dog_rates
875021211251597312,105,42,4196983835,dog_rates
874680097055178752,105,42,4196983835,dog_rates
874434818259525634,105,42,4196983835,dog_rates
874296783580663808,105,42,4196983835,dog_rates
874057562936811520,105,42,4196983835,dog_rates
874012996292530176,105,42,4196983835,dog_rates
873697596434513921,105,42,4196983835,dog_rates
873580283840344065,105,42,4196983835,dog_rates
873337748698140672,105,42,4196983835,dog_rates
873213775632977920,105,42,4196983835,dog_rates
872967104147763200,105,42,4196983835,dog_rates
872820683541237760,105,42,4196983835,dog_rates
872668790621863937,105,42,4196983835,dog_rates
872620804844003328,105,42,4196983835,dog_rates
872486979161796608,105,42,4196983835,dog_rates
872261713294495745,105,42,4196983835,dog_rates
872122724285648897,105,42,4196983835,dog_rates
871879754684805121,105,42,4196983835,dog_rates
871762521631449091,105,42,4196983835,dog_rates
871515927908634625,105,42,4196983835,dog_rates
871166179821445120,105,42,4196983835,dog_rates
871102520638267392,105,42,4196983835,dog_rates
871032628920680449,105,42,4196983835,dog_rates
870804317367881728,105,42,4196983835,dog_rates
870726314365509632,105,42,4196983835,dog_rates
870656317836468226,105,42,4196983835,dog_rates
870374049280663552,105,42,4196983835,dog_rates
870308999962521604,105,42,4196983835,dog_rates
870063196459192321,105,42,4196983835,dog_rates
869988702071779329,105,42,4196983835,dog_rates
869772420881756160,105,42,4196983835,dog_rates
869702957897576449,105,42,4196983835,dog_rates
869596645499047938,105,42,4196983835,dog_rates
869227993411051520,105,42,4196983835,dog_rates
868880397819494401,105,42,4196983835,dog_rates
868639477480148993,105,42,4196983835,dog_rates
868622495443632128,105,42,4196983835,dog_rates
868552278524837888,105,42,4196983835,dog_rates
867900495410671616,105,42,4196983835,dog_rates
867774946302451713,105,42,4196983835,dog_rates
867421006826221569,105,42,4196983835,dog_rates
867072653475098625,105,42,4196983835,dog_rates
867051520902168576,105,42,4196983835,dog_rates
866816280283807744,105,42,4196983835,dog_rates
866720684873056260,105,42,4196983835,dog_rates
866686824827068416,105,42,4196983835,dog_rates
866450705531457537,105,42,4196983835,dog_rates
866334964761202691,105,42,4196983835,dog_rates
866094527597207552,105,42,4196983835,dog_rates
865718153858494464,105,42,4196983835,dog_rates
865359393868664832,105,42,4196983835,dog_rates
865006731092295680,105,42,4196983835,dog_rates
864873206498414592,105,42,4196983835,dog_rates
864279568663928832,105,42,4196983835,dog_rates
864197398364647424,105,42,4196983835,dog_rates
863907417377173506,105,42,4196983835,dog_rates
863553081350529029,105,42,4196983835,dog_rates
863471782782697472,105,42,4196983835,dog_rates
863432100342583297,105,42,4196983835,dog_rates
863427515083354112,105,42,4196983835,dog_rates
863079547188785154,105,42,4196983835,dog_rates
863062471531167744,105,42,4196983835,dog_rates
862831371563274240,105,42,4196983835,dog_rates
862722525377298433,105,42,4196983835,dog_rates
862457590147678208,105,42,4196983835,dog_rates
862096992088072192,105,42,4196983835,dog_rates
861769973181624320,105,42,4196983835,dog_rates
861383897657036800,105,42,4196983835,dog_rates
861288531465048066,105,42,4196983835,dog_rates
861005113778896900,105,42,4196983835,dog_rates
860981674716409858,105,42,4196983835,dog_rates
860924035999428608,105,42,4196983835,dog_rates
860563773140209665,105,42,4196983835,dog_rates
860524505164394496,105,42,4196983835,dog_rates
860276583193509888,105,42,4196983835,dog_rates
860184849394610176,105,42,4196983835,dog_rates
860177593139703809,105,42,4196983835,dog_rates
859924526012018688,105,42,4196983835,dog_rates
859851578198683649,105,42,4196983835,dog_rates
859607811541651456,105,42,4196983835,dog_rates
859196978902773760,105,42,4196983835,dog_rates
859074603037188101,105,42,4196983835,dog_rates
858860390427611136,105,42,4196983835,dog_rates
858843525470990336,105,42,4196983835,dog_rates
858471635011153920,105,42,4196983835,dog_rates
858107933456039936,105,42,4196983835,dog_rates
857989990357356544,105,42,4196983835,dog_rates
857746408056729600,105,42,4196983835,dog_rates
857393404942143489,105,42,4196983835,dog_rates
857263160327368704,105,42,4196983835,dog_rates
857214891891077121,105,42,4196983835,dog_rates
857062103051644929,105,42,4196983835,dog_rates
857029823797047296,105,42,4196983835,dog_rates
856602993587888130,105,42,4196983835,dog_rates
856543823941562368,105,42,4196983835,dog_rates
856526610513747968,105,42,4196983835,dog_rates
856330835276025856,105,42,4196983835,dog_rates
856288084350160898,105,42,4196983835,dog_rates
856282028240666624,105,42,4196983835,dog_rates
855862651834028034,105,42,4196983835,dog_rates
855860136149123072,105,42,4196983835,dog_rates
855857698524602368,105,42,4196983835,dog_rates
855851453814013952,105,42,4196983835,dog_rates
855818117272018944,105,42,4196983835,dog_rates
855459453768019968,105,42,4196983835,dog_rates
855245323840757760,105,42,4196983835,dog_rates
855138241867124737,105,42,4196983835,dog_rates
854732716440526848,105,42,4196983835,dog_rates
854482394044301312,105,42,4196983835,dog_rates
854365224396361728,105,42,4196983835,dog_rates
854120357044912130,105,42,4196983835,dog_rates
854010172552949760,105,42,4196983835,dog_rates
853760880890318849,105,42,4196983835,dog_rates
853639147608842240,105,42,4196983835,dog_rates
853299958564483072,105,42,4196983835,dog_rates
852936405516943360,105,42,4196983835,dog_rates
852912242202992640,105,42,4196983835,dog_rates
852672615818899456,105,42,4196983835,dog_rates
852553447878664193,105,42,4196983835,dog_rates
852311364735569921,105,42,4196983835,dog_rates
852226086759018497,105,42,4196983835,dog_rates
852189679701164033,105,42,4196983835,dog_rates
851953902622658560,105,42,4196983835,dog_rates
851861385021730816,105,42,4196983835,dog_rates
851591660324737024,105,42,4196983835,dog_rates
851464819735769094,105,42,4196983835,dog_rates
851224888060895234,105,42,4196983835,dog_rates
850753642995093505,105,42,4196983835,dog_rates
850380195714523136,105,42,4196983835,dog_rates
850333567704068097,105,42,4196983835,dog_rates
850145622816686080,105,42,4196983835,dog_rates
850019790995546112,105,42,4196983835,dog_rates
849776966551130114,105,42,4196983835,dog_rates
849668094696017920,105,42,4196983835,dog_rates
849412302885593088,105,42,4196983835,dog_rates
849336543269576704,105,42,4196983835,dog_rates
849051919805034497,105,42,4196983835,dog_rates
848690551926992896,105,42,4196983835,dog_rates
848324959059550208,105,42,4196983835,dog_rates
848213670039564288,105,42,4196983835,dog_rates
848212111729840128,105,42,4196983835,dog_rates
847978865427394560,105,42,4196983835,dog_rates
847971574464610304,105,42,4196983835,dog_rates
847962785489326080,105,42,4196983835,dog_rates
847842811428974592,105,42,4196983835,dog_rates
847617282490613760,105,42,4196983835,dog_rates
847606175596138505,105,42,4196983835,dog_rates
847251039262605312,105,42,4196983835,dog_rates
847157206088847362,105,42,4196983835,dog_rates
847116187444137987,105,42,4196983835,dog_rates
846874817362120707,105,42,4196983835,dog_rates
846514051647705089,105,42,4196983835,dog_rates
846505985330044928,105,42,4196983835,dog_rates
846153765933735936,105,42,4196983835,dog_rates
846139713627017216,105,42,4196983835,dog_rates
846042936437604353,105,42,4196983835,dog_rates
845812042753855489,105,42,4196983835,dog_rates
845677943972139009,105,42,4196983835,dog_rates
845459076796616705,105,42,4196983835,dog_rates
845397057150107648,105,42,4196983835,dog_rates
845306882940190720,105,42,4196983835,dog_rates
845098359547420673,105,42,4196983835,dog_rates
844979544864018432,105,42,4196983835,dog_rates
844973813909606400,105,42,4196983835,dog_rates
844704788403113984,105,42,4196983835,dog_rates
844580511645339650,105,42,4196983835,dog_rates
844223788422217728,105,42,4196983835,dog_rates
843981021012017153,105,42,4196983835,dog_rates
843856843873095681,105,42,4196983835,dog_rates
843604394117681152,105,42,4196983835,dog_rates
843235543001513987,105,42,4196983835,dog_rates
842892208864923648,105,42,4196983835,dog_rates
842846295480000512,105,42,4196983835,dog_rates
842765311967449089,105,42,4196983835,dog_rates
842535590457499648,105,42,4196983835,dog_rates
842163532590374912,105,42,4196983835,dog_rates
842115215311396866,105,42,4196983835,dog_rates
841833993020538882,105,42,4196983835,dog_rates
841680585030541313,105,42,4196983835,dog_rates
841439858740625411,105,42,4196983835,dog_rates
841320156043304961,105,42,4196983835,dog_rates
841314665196081154,105,42,4196983835,dog_rates
841077006473256960,105,42,4196983835,dog_rates
840761248237133825,105,42,4196983835,dog_rates
840728873075638272,105,42,4196983835,dog_rates
840698636975636481,105,42,4196983835,dog_rates
840696689258311684,105,42,4196983835,dog_rates
840632337062862849,105,42,4196983835,dog_rates
840370681858686976,105,42,4196983835,dog_rates
840268004936019968,105,42,4196983835,dog_rates
839990271299457024,105,42,4196983835,dog_rates
839549326359670784,105,42,4196983835,dog_rates
839290600511926273,105,42,4196983835,dog_rates
839239871831150596,105,42,4196983835,dog_rates
838952994649550848,105,42,4196983835,dog_rates
838921590096166913,105,42,4196983835,dog_rates
838916489579200512,105,42,4196983835,dog_rates
838831947270979586,105,42,4196983835,dog_rates
838561493054533637,105,42,4196983835,dog_rates
838476387338051585,105,42,4196983835,dog_rates
838201503651401729,105,42,4196983835,dog_rates
838150277551247360,105,42,4196983835,dog_rates
838085839343206401,105,42,4196983835,dog_rates
838083903487373313,105,42,4196983835,dog_rates
837820167694528512,105,42,4196983835,dog_rates
837482249356513284,105,42,4196983835,dog_rates
837471256429613056,105,42,4196983835,dog_rates
837366284874571778,105,42,4196983835,dog_rates
837110210464448512,105,42,4196983835,dog_rates
837012587749474308,105,42,4196983835,dog_rates
836989968035819520,105,42,4196983835,dog_rates
836753516572119041,105,42,4196983835,dog_rates
836677758902222849,105,42,4196983835,dog_rates
836648853927522308,105,42,4196983835,dog_rates
836397794269200385,105,42,4196983835,dog_rates
836380477523124226,105,42,4196983835,dog_rates
836260088725786625,105,42,4196983835,dog_rates
836001077879255040,105,42,4196983835,dog_rates
835685285446955009,105,42,4196983835,dog_rates
835574547218894849,105,42,4196983835,dog_rates
835536468978302976,105,42,4196983835,dog_rates
835309094223372289,105,42,4196983835,dog_rates
835297930240217089,105,42,4196983835,dog_rates
835264098648616962,105,42,4196983835,dog_rates
835246439529840640,105,42,4196983835,dog_rates
835172783151792128,105,42,4196983835,dog_rates
835152434251116546,105,42,4196983835,dog_rates
834931633769889797,105,42,4196983835,dog_rates
834786237630337024,105,42,4196983835,dog_rates
834574053763584002,105,42,4196983835,dog_rates
834477809192075265,105,42,4196983835,dog_rates
834458053273591808,105,42,4196983835,dog_rates
834209720923721728,105,42,4196983835,dog_rates
834167344700198914,105,42,4196983835,dog_rates
834089966724603904,105,42,4196983835,dog_rates
834086379323871233,105,42,4196983835,dog_rates
833863086058651648,105,42,4196983835,dog_rates
833826103416520705,105,42,4196983835,dog_rates
833732339549220864,105,42,4196983835,dog_rates
833722901757046785,105,42,4196983835,dog_rates
833479644947025920,105,42,4196983835,dog_rates
833124694597443584,105,42,4196983835,dog_rates
832998151111966721,105,42,4196983835,dog_rates
832769181346996225,105,42,4196983835,dog_rates
832757312314028032,105,42,4196983835,dog_rates
832682457690300417,105,42,4196983835,dog_rates
832645525019123713,105,42,4196983835,dog_rates
832636094638288896,105,42,4196983835,dog_rates
832397543355072512,105,42,4196983835,dog_rates
832369877331693569,105,42,4196983835,dog_rates
832273440279240704,105,42,4196983835,dog_rates
832215909146226688,105,42,4196983835,dog_rates
832215726631055365,105,42,4196983835,dog_rates
832088576586297345,105,42,4196983835,dog_rates
832040443403784192,105,42,4196983835,dog_rates
832032802820481025,105,42,4196983835,dog_rates
831939777352105988,105,42,4196983835,dog_rates
831926988323639298,105,42,4196983835,dog_rates
831911600680497154,105,42,4196983835,dog_rates
831670449226514432,105,42,4196983835,dog_rates
831650051525054464,105,42,4196983835,dog_rates
831552930092285952,105,42,4196983835,dog_rates
831322785565769729,105,42,4196983835,dog_rates
831315979191906304,105,42,4196983835,dog_rates
831309418084069378,105,42,4196983835,dog_rates
831262627380748289,105,42,4196983835,dog_rates
830956169170665475,105,42,4196983835,dog_rates
830583320585068544,105,42,4196983835,dog_rates
830173239259324417,105,42,4196983835,dog_rates
830097400375152640,105,42,4196983835,dog_rates
829878982036299777,105,42,4196983835,dog_rates
829861396166877184,105,42,4196983835,dog_rates
829501995190984704,105,42,4196983835,dog_rates
829449946868879360,105,42,4196983835,dog_rates
829374341691346946,105,42,4196983835,dog_rates
829141528400556032,105,42,4196983835,dog_rates
829011960981237760,105,42,4196983835,dog_rates
828801551087042563,105,42,4196983835,dog_rates
828770345708580865,105,42,4196983835,dog_rates
828708714936930305,105,42,4196983835,dog_rates
828650029636317184,105,42,4196983835,dog_rates
828409743546925057,105,42,4196983835,dog_rates
828408677031882754,105,42,4196983835,dog_rates
828381636999917570,105,42,4196983835,dog_rates
828376505180889089,105,42,4196983835,dog_rates
828372645993398273,105,42,4196983835,dog_rates
828361771580813312,105,42,4196983835,dog_rates
828046555563323392,105,42,4196983835,dog_rates
828011680017821696,105,42,4196983835,dog_rates
827933404142436356,105,42,4196983835,dog_rates
827653905312006145,105,42,4196983835,dog_rates
827600520311402496,105,42,4196983835,dog_rates
827324948884643840,105,42,4196983835,dog_rates
827228250799742977,105,42,4196983835,dog_rates
827199976799354881,105,42,4196983835,dog_rates
826958653328592898,105,42,4196983835,dog_rates
826848821049180160,105,42,4196983835,dog_rates
826615380357632002,105,42,4196983835,dog_rates
826598799820865537,105,42,4196983835,dog_rates
826598365270007810,105,42,4196983835,dog_rates
826476773533745153,105,42,4196983835,dog_rates
826240494070030336,105,42,4196983835,dog_rates
826204788643753985,105,42,4196983835,dog_rates
826115272272650244,105,42,4196983835,dog_rates
825876512159186944,105,42,4196983835,dog_rates
825829644528148480,105,42,4196983835,dog_rates
825535076884762624,105,42,4196983835,dog_rates
825147591692263424,105,42,4196983835,dog_rates
825120256414846976,105,42,4196983835,dog_rates
825026590719483904,105,42,4196983835,dog_rates
824796380199809024,105,42,4196983835,dog_rates
824775126675836928,105,42,4196983835,dog_rates
824663926340194305,105,42,4196983835,dog_rates
824325613288833024,105,42,4196983835,dog_rates
824297048279236611,105,42,4196983835,dog_rates
824025158776213504,105,42,4196983835,dog_rates
823939628516474880,105,42,4196983835,dog_rates
823719002937630720,105,42,4196983835,dog_rates
823699002998870016,105,42,4196983835,dog_rates
823581115634085888,105,42,4196983835,dog_rates
823333489516937216,105,42,4196983835,dog_rates
823322678127919110,105,42,4196983835,dog_rates
823269594223824897,105,42,4196983835,dog_rates
822975315408461824,105,42,4196983835,dog_rates
822872901745569793,105,42,4196983835,dog_rates
822859134160621569,105,42,4196983835,dog_rates
822647212903690241,105,42,4196983835,dog_rates
822610361945911296,105,42,4196983835,dog_rates
822489057087389700,105,42,4196983835,dog_rates
822462944365645825,105,42,4196983835,dog_rates
822244816520155136,105,42,4196983835,dog_rates
822163064745328640,105,42,4196983835,dog_rates
821886076407029760,105,42,4196983835,dog_rates
821813639212650496,105,42,4196983835,dog_rates
821765923262631936,105,42,4196983835,dog_rates
821522889702862852,105,42,4196983835,dog_rates
821421320206483457,105,42,4196983835,dog_rates
821407182352777218,105,42,4196983835,dog_rates
821153421864615936,105,42,4196983835,dog_rates
821149554670182400,105,42,4196983835,dog_rates
821107785811234820,105,42,4196983835,dog_rates
821044531881721856,105,42,4196983835,dog_rates
820837357901512704,105,42,4196983835,dog_rates
820749716845686786,105,42,4196983835,dog_rates
820690176645140481,105,42,4196983835,dog_rates
820494788566847489,105,42,4196983835,dog_rates
820446719150292993,105,42,4196983835,dog_rates
820314633777061888,105,42,4196983835,dog_rates
820078625395449857,105,42,4196983835,dog_rates
820013781606658049,105,42,4196983835,dog_rates
819952236453363712,105,42,4196983835,dog_rates
819924195358416896,105,42,4196983835,dog_rates
819711362133872643,105,42,4196983835,dog_rates
819588359383371776,105,42,4196983835,dog_rates
819347104292290561,105,42,4196983835,dog_rates
819238181065359361,105,42,4196983835,dog_rates
819227688460238848,105,42,4196983835,dog_rates
819015337530290176,105,42,4196983835,dog_rates
819015331746349057,105,42,4196983835,dog_rates
819006400881917954,105,42,4196983835,dog_rates
819004803107983360,105,42,4196983835,dog_rates
818646164899774465,105,42,4196983835,dog_rates
818627210458333184,105,42,4196983835,dog_rates
818614493328580609,105,42,4196983835,dog_rates
818588835076603904,105,42,4196983835,dog_rates
818536468981415936,105,42,4196983835,dog_rates
818307523543449600,105,42,4196983835,dog_rates
818259473185828864,105,42,4196983835,dog_rates
818145370475810820,105,42,4196983835,dog_rates
817908911860748288,105,42,4196983835,dog_rates
817827839487737858,105,42,4196983835,dog_rates
817777686764523521,105,42,4196983835,dog_rates
817536400337801217,105,42,4196983835,dog_rates
817502432452313088,105,42,4196983835,dog_rates
817423860136083457,105,42,4196983835,dog_rates
817415592588222464,105,42,4196983835,dog_rates
817181837579653120,105,42,4196983835,dog_rates
817171292965273600,105,42,4196983835,dog_rates
817120970343411712,105,42,4196983835,dog_rates
817056546584727552,105,42,4196983835,dog_rates
816829038950027264,105,42,4196983835,dog_rates
816816676327063552,105,42,4196983835,dog_rates
816697700272001025,105,42,4196983835,dog_rates
816450570814898180,105,42,4196983835,dog_rates
816336735214911488,105,42,4196983835,dog_rates
816091915477250048,105,42,4196983835,dog_rates
816062466425819140,105,42,4196983835,dog_rates
816014286006976512,105,42,4196983835,dog_rates
815990720817401858,105,42,4196983835,dog_rates
815966073409433600,105,42,4196983835,dog_rates
815745968457060357,105,42,4196983835,dog_rates
815736392542261248,105,42,4196983835,dog_rates
815639385530101762,105,42,4196983835,dog_rates
815390420867969024,105,42,4196983835,dog_rates
814986499976527872,105,42,4196983835,dog_rates
814638523311648768,105,42,4196983835,dog_rates
814578408554463233,105,42,4196983835,dog_rates
814530161257443328,105,42,4196983835,dog_rates
814153002265309185,105,42,4196983835,dog_rates
813944609378369540,105,42,4196983835,dog_rates
813910438903693312,105,42,4196983835,dog_rates
813812741911748608,105,42,4196983835,dog_rates
813800681631023104,105,42,4196983835,dog_rates
813217897535406080,105,42,4196983835,dog_rates
813202720496779264,105,42,4196983835,dog_rates
813187593374461952,105,42,4196983835,dog_rates
813172488309972993,105,42,4196983835,dog_rates
813157409116065792,105,42,4196983835,dog_rates
813142292504645637,105,42,4196983835,dog_rates
813130366689148928,105,42,4196983835,dog_rates
813127251579564032,105,42,4196983835,dog_rates
813112105746448384,105,42,4196983835,dog_rates
813096984823349248,105,42,4196983835,dog_rates
813081950185472002,105,42,4196983835,dog_rates
813066809284972545,105,42,4196983835,dog_rates
813051746834595840,105,42,4196983835,dog_rates
812781120811126785,105,42,4196983835,dog_rates
812747805718642688,105,42,4196983835,dog_rates
812709060537683968,105,42,4196983835,dog_rates
812503143955202048,105,42,4196983835,dog_rates
812466873996607488,105,42,4196983835,dog_rates
812372279581671427,105,42,4196983835,dog_rates
811985624773361665,105,42,4196983835,dog_rates
811744202451197953,105,42,4196983835,dog_rates
811647686436880384,105,42,4196983835,dog_rates
811627233043480576,105,42,4196983835,dog_rates
811386762094317568,105,42,4196983835,dog_rates
810984652412424192,105,42,4196983835,dog_rates
810896069567610880,105,42,4196983835,dog_rates
810657578271330305,105,42,4196983835,dog_rates
810284430598270976,105,42,4196983835,dog_rates
810254108431155201,105,42,4196983835,dog_rates
809920764300447744,105,42,4196983835,dog_rates
809808892968534016,105,42,4196983835,dog_rates
809448704142938112,105,42,4196983835,dog_rates
809220051211603969,105,42,4196983835,dog_rates
809084759137812480,105,42,4196983835,dog_rates
808838249661788160,105,42,4196983835,dog_rates
808733504066486276,105,42,4196983835,dog_rates
808501579447930884,105,42,4196983835,dog_rates
808344865868283904,105,42,4196983835,dog_rates
808134635716833280,105,42,4196983835,dog_rates
808106460588765185,105,42,4196983835,dog_rates
808001312164028416,105,42,4196983835,dog_rates
807621403335917568,105,42,4196983835,dog_rates
807106840509214720,105,42,4196983835,dog_rates
807059379405148160,105,42,4196983835,dog_rates
807010152071229440,105,42,4196983835,dog_rates
806629075125202948,105,42,4196983835,dog_rates
806620845233815552,105,42,4196983835,dog_rates
806576416489959424,105,42,4196983835,dog_rates
806542213899489280,105,42,4196983835,dog_rates
806242860592926720,105,42,4196983835,dog_rates
806219024703037440,105,42,4196983835,dog_rates
805958939288408065,105,42,4196983835,dog_rates
805932879469572096,105,42,4196983835,dog_rates
805826884734976000,105,42,4196983835,dog_rates
805823200554876929,105,42,4196983835,dog_rates
805520635690676224,105,42,4196983835,dog_rates
805487436403003392,105,42,4196983835,dog_rates
805207613751304193,105,42,4196983835,dog_rates
804738756058218496,105,42,4196983835,dog_rates
804475857670639616,105,42,4196983835,dog_rates
804413760345620481,105,42,4196983835,dog_rates
804026241225523202,105,42,4196983835,dog_rates
803773340896923648,105,42,4196983835,dog_rates
803692223237865472,105,42,4196983835,dog_rates
803638050916102144,105,42,4196983835,dog_rates
803380650405482500,105,42,4196983835,dog_rates
803321560782307329,105,42,4196983835,dog_rates
803276597545603072,105,42,4196983835,dog_rates
802952499103731712,105,42,4196983835,dog_rates
802624713319034886,105,42,4196983835,dog_rates
802600418706604034,105,42,4196983835,dog_rates
802572683846291456,105,42,4196983835,dog_rates
802323869084381190,105,42,4196983835,dog_rates
802265048156610565,105,42,4196983835,dog_rates
802247111496568832,105,42,4196983835,dog_rates
802239329049477120,105,42,4196983835,dog_rates
802185808107208704,105,42,4196983835,dog_rates
801958328846974976,105,42,4196983835,dog_rates
801854953262350336,105,42,4196983835,dog_rates
801538201127157760,105,42,4196983835,dog_rates
801285448605831168,105,42,4196983835,dog_rates
801167903437357056,105,42,4196983835,dog_rates
801127390143516673,105,42,4196983835,dog_rates
801115127852503040,105,42,4196983835,dog_rates
800859414831898624,105,42,4196983835,dog_rates
800855607700029440,105,42,4196983835,dog_rates
800751577355128832,105,42,4196983835,dog_rates
800513324630806528,105,42,4196983835,dog_rates
800459316964663297,105,42,4196983835,dog_rates
800443802682937345,105,42,4196983835,dog_rates
800388270626521089,105,42,4196983835,dog_rates
800188575492947969,105,42,4196983835,dog_rates
800141422401830912,105,42,4196983835,dog_rates
800018252395122689,105,42,4196983835,dog_rates
799774291445383169,105,42,4196983835,dog_rates
799757965289017345,105,42,4196983835,dog_rates
799422933579902976,105,42,4196983835,dog_rates
799308762079035393,105,42,4196983835,dog_rates
799297110730567681,105,42,4196983835,dog_rates
799063482566066176,105,42,4196983835,dog_rates
798933969379225600,105,42,4196983835,dog_rates
798925684722855936,105,42,4196983835,dog_rates
798705661114773508,105,42,4196983835,dog_rates
798701998996647937,105,42,4196983835,dog_rates
798697898615730177,105,42,4196983835,dog_rates
798694562394996736,105,42,4196983835,dog_rates
798686750113755136,105,42,4196983835,dog_rates
798682547630837760,105,42,4196983835,dog_rates
798673117451325440,105,42,4196983835,dog_rates
798665375516884993,105,42,4196983835,dog_rates
798644042770751489,105,42,4196983835,dog_rates
798628517273620480,105,42,4196983835,dog_rates
798585098161549313,105,42,4196983835,dog_rates
798576900688019456,105,42,4196983835,dog_rates
798340744599797760,105,42,4196983835,dog_rates
798209839306514432,105,42,4196983835,dog_rates
797971864723324932,105,42,4196983835,dog_rates
797545162159308800,105,42,4196983835,dog_rates
797236660651966464,105,42,4196983835,dog_rates
797165961484890113,105,42,4196983835,dog_rates
796904159865868288,105,42,4196983835,dog_rates
796865951799083009,105,42,4196983835,dog_rates
796759840936919040,105,42,4196983835,dog_rates
796563435802726400,105,42,4196983835,dog_rates
796484825502875648,105,42,4196983835,dog_rates
796387464403357696,105,42,4196983835,dog_rates
796177847564038144,105,42,4196983835,dog_rates
796149749086875649,105,42,4196983835,dog_rates
796125600683540480,105,42,4196983835,dog_rates
796116448414461957,105,42,4196983835,dog_rates
796080075804475393,105,42,4196983835,dog_rates
796031486298386433,105,42,4196983835,dog_rates
795464331001561088,105,42,4196983835,dog_rates
795400264262053889,105,42,4196983835,dog_rates
795076730285391872,105,42,4196983835,dog_rates
794983741416415232,105,42,4196983835,dog_rates
794926597468000259,105,42,4196983835,dog_rates
794355576146903043,105,42,4196983835,dog_rates
794332329137291264,105,42,4196983835,dog_rates
794205286408003585,105,42,4196983835,dog_rates
793962221541933056,105,42,4196983835,dog_rates
